"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.106358746E1,-6.080404074E-1,1.358795269E0,1.179536594E0
3.107356846E1,-7.387424880E-1,1.510219443E0,1.534625137E0
3.108354846E1,-9.169333152E-1,1.653162231E0,1.866545257E0
3.109352846E1,-1.253721681E0,1.762627371E0,2.240933120E0
3.110350946E1,-1.577704791E0,1.787545280E0,2.534292022E0
3.111348946E1,-1.714589571E0,1.896239172E0,2.708661840E0
3.112346946E1,-1.192867369E0,2.022388172E0,2.361736010E0
3.113344946E1,-8.948293783E-2,2.191182670E0,1.459483153E0
3.114343046E1,7.478455064E-1,2.583899800E0,6.908637321E-1
3.115341046E1,1.072268254E0,2.949321542E0,1.237902331E-1
3.116339046E1,1.046788061E0,3.208991126E0,-7.095479250E-2
3.117337146E1,7.147537011E-1,3.204317447E0,-5.844233572E-2
3.118335146E1,-5.596848842E-2,2.746383982E0,4.497362530E-1
3.119333146E1,-7.139814301E-1,2.063516318E0,1.411119663E0
3.120331146E1,-9.828317280E-1,1.116264458E0,2.772106469E0
3.121329246E1,-6.997636329E-1,3.204531455E-1,4.074345714E0
3.122327246E1,4.672583118E-3,-2.676311535E-1,4.925850586E0
3.123325246E1,8.214577123E-1,-7.802945566E-1,4.943781073E0
3.124323346E1,1.399427571E0,-1.034486470E0,4.265392376E0
3.125321346E1,1.596457103E0,-1.196257292E0,3.143031610E0
3.126319346E1,1.358983111E0,-1.275676514E0,1.821333416E0
3.127317446E1,8.967794978E-1,-1.281424912E0,6.139880490E-1
3.128315446E1,3.672040466E-1,-1.308451912E0,-2.813726950E-1
3.129313446E1,-1.197951596E-1,-1.334861446E0,-8.659814090E-1
3.130311446E1,-4.474943575E-1,-1.345617984E0,-1.229499882E0
3.131309546E1,-4.963991901E-1,-1.521964161E0,-1.447816789E0
3.132307546E1,-2.999412226E-1,-1.774801859E0,-1.415268263E0
3.133305546E1,2.887409907E-2,-2.038087946E0,-1.154082495E0
3.134303646E1,2.669664712E-1,-2.288490863E0,-9.202716368E-1
3.135301646E1,4.114229937E-1,-2.431665786E0,-9.068820977E-1
3.136299646E1,6.023807412E-1,-2.489885927E0,-1.175274559E0
3.137297646E1,7.471249102E-1,-2.455599609E0,-1.719636303E0
3.138295746E1,7.526513330E-1,-2.379281166E0,-2.344456319E0
3.139293746E1,6.542683482E-1,-2.230481222E0,-2.714258210E0
3.140291746E1,6.198422813E-1,-2.058616936E0,-2.980776054E0
3.141289846E1,5.687329022E-1,-1.775561412E0,-3.140419074E0
3.142287846E1,4.459723272E-1,-1.478081977E0,-3.306723828E0
3.143285846E1,2.168534942E-1,-1.215896335E0,-3.413036733E0
3.144283846E1,1.782991469E-2,-9.606478304E-1,-3.379557331E0
3.145281946E1,-6.824658148E-2,-7.578277999E-1,-3.159913107E0
3.146279946E1,-6.253012419E-2,-5.620536643E-1,-2.927607906E0
3.147277946E1,7.474481151E-2,-3.064712834E-1,-2.631991394E0
3.148276046E1,2.110511559E-1,-4.188009739E-2,-2.220804080E0
3.149274046E1,2.316225377E-1,2.127333999E-1,-1.709481443E0
3.150272046E1,1.033139417E-1,5.677886134E-1,-1.204075604E0
3.151270046E1,-7.410490684E-2,9.241179353E-1,-9.091022855E-1
3.152268146E1,-2.217238594E-1,1.232401856E0,-7.915212107E-1
3.153266146E1,-3.449309789E-1,1.556056352E0,-7.262861645E-1
3.154264146E1,-3.152908581E-1,1.782171105E0,-6.235821605E-1
3.155262246E1,-6.027799599E-2,1.865941240E0,-3.549178040E-1
3.156260246E1,3.171476414E-1,1.878748981E0,6.597764254E-2
3.157258246E1,6.022094178E-1,1.856340696E0,6.721403629E-1
3.158256346E1,7.264322718E-1,1.726328441E0,1.417436410E0
3.159254346E1,9.679694214E-1,1.546191514E0,2.285645608E0
3.160252346E1,1.271480844E0,1.352158679E0,3.099025465E0
3.161250346E1,1.511379239E0,1.235765174E0,3.623407273E0
3.162248446E1,1.686505102E0,1.286873932E0,3.681639694E0
3.163246446E1,1.772888357E0,1.291884996E0,3.061901493E0
3.164244446E1,1.794357287E0,1.401471757E0,2.125135446E0
3.165242446E1,1.279626016E0,1.773407882E0,1.128337789E0
3.166240546E1,4.245357768E-1,2.047113124E0,3.343970007E-1
3.167238546E1,-6.683038585E-1,2.035505231E0,3.003170890E-1
3.168236546E1,-1.652562746E0,1.624503273E0,1.347028332E0
3.169234646E1,-2.148666103E0,5.062805825E-1,3.445964159E0
3.170232646E1,-2.274185943E0,-3.883691400E-1,5.969521862E0
3.171230646E1,-2.140181355E0,-1.087045922E0,7.961624966E0
3.172228646E1,-1.851899151E0,-1.579683196E0,8.611209694E0
3.173226746E1,-1.417070667E0,-1.814197474E0,7.311091819E0
3.174224746E1,-1.098096282E0,-1.831539731E0,4.375629932E0
3.175222746E1,-9.414733484E-1,-1.674191743E0,1.170282206E0
3.176220846E1,-9.537894119E-1,-1.404309996E0,-1.668468488E0
3.177218846E1,-9.424655478E-1,-1.164026855E0,-3.769625087E0
3.178216846E1,-8.587661641E-1,-1.069277403E0,-4.953437750E0
3.179214846E1,-6.335789989E-1,-1.036345884E0,-5.064132559E0
3.180212946E1,-5.311199932E-1,-1.041690239E0,-4.117931444E0
3.181210946E1,-7.508680784E-1,-1.181370281E0,-2.624855452E0
3.182208946E1,-8.681766730E-1,-1.312903397E0,-1.265806414E0
3.183207046E1,-7.676357733E-1,-1.320835730E0,-4.962496841E-1
3.184205046E1,-4.363147369E-1,-1.309255319E0,-1.125401902E-1
3.185203046E1,-1.641895597E-1,-1.278080889E0,-2.980969012E-2
3.186201046E1,1.354783421E-1,-1.169040842E0,-2.264357650E-1
3.187199146E1,3.401937841E-1,-1.041746957E0,-6.609441143E-1
3.188197146E1,5.534748122E-1,-8.869775909E-1,-1.141407486E0
3.189195146E1,6.137233163E-1,-7.598345643E-1,-1.495821844E0
3.190193246E1,5.649098464E-1,-6.389732015E-1,-1.732695474E0
3.191191246E1,5.689064183E-1,-5.162600255E-1,-1.912435375E0
3.192189246E1,5.881920339E-1,-4.065709376E-1,-1.897029131E0
3.193187246E1,4.638480695E-1,-2.693642682E-1,-1.810326617E0
3.194185346E1,2.621869389E-1,-1.580005378E-1,-1.754646506E0
3.195183346E1,3.792730652E-2,-4.008675635E-2,-1.800681635E0
3.196181346E1,-1.977359313E-1,6.606359661E-2,-1.899029464E0
3.197179346E1,-3.936279065E-1,1.157777935E-1,-1.984307595E0
3.198177446E1,-4.971580125E-1,1.532099140E-1,-2.106736597E0
3.199175446E1,-5.519602007E-1,2.465659744E-1,-2.175918514E0
3.200173446E1,-5.589053772E-1,3.589962369E-1,-2.213940618E0
3.201171546E1,-5.116500807E-1,4.130701178E-1,-2.145079713E0
3.202169546E1,-3.763162744E-1,4.568476367E-1,-1.999672324E0
3.203167546E1,-3.374868156E-1,5.241648763E-1,-1.908380331E0
3.204165546E1,-2.765060757E-1,6.033735985E-1,-1.915126848E0
3.205163646E1,-2.583025422E-1,6.552793318E-1,-1.973919432E0
3.206161646E1,-2.345863817E-1,7.625447488E-1,-1.998963057E0
3.207159646E1,-8.492009050E-2,9.607600969E-1,-1.908794898E0
3.208157746E1,-1.018048485E-1,1.080281863E0,-1.685210820E0
3.209155746E1,-3.412761403E-1,1.174374087E0,-1.144999430E0
3.210153746E1,-5.751765704E-1,1.237964897E0,-2.952300113E-1
3.211151746E1,-6.614409815E-1,1.297881315E0,6.612762362E-1
3.212149846E1,-6.684159788E-1,1.243199324E0,1.607295502E0
3.213147846E1,-7.388910804E-1,1.115093261E0,2.599296103E0
3.214145846E1,-3.726076048E-1,1.025799261E0,3.300229325E0
3.215143846E1,5.688974283E-1,1.157152868E0,3.357033856E0
3.216141946E1,1.353546370E0,1.571777176E0,2.977654225E0
3.217139946E1,1.554637086E0,2.140278565E0,2.594806611E0
3.218137946E1,1.269912621E0,2.682526540E0,2.303167959E0
3.219136046E1,7.183881842E-1,2.888567802E0,2.284808872E0
3.220134046E1,-1.390049898E-2,2.661783543E0,2.775839331E0
3.221132046E1,-7.525191128E-1,2.060447114E0,3.877555332E0
3.222130046E1,-1.270638991E0,1.190608297E0,5.356796812E0
3.223128146E1,-1.192283305E0,3.727944964E-1,6.720979121E0
3.224126146E1,-5.815046465E-1,-3.079599845E-1,7.201889804E0
3.225124146E1,2.691067532E-1,-7.615483832E-1,6.298028378E0
3.226122146E1,1.034850459E0,-8.994608116E-1,4.399309986E0
3.227120246E1,1.390369210E0,-8.511593020E-1,2.308150957E0
3.228118246E1,1.222816807E0,-7.819428867E-1,4.793787128E-1
3.229116246E1,6.456572999E-1,-7.695310020E-1,-8.531257206E-1
3.230114346E1,1.042470477E-1,-7.665360582E-1,-1.574458709E0
3.231112346E1,-2.721491874E-1,-8.358922219E-1,-1.958916062E0
3.232110346E1,-4.478078413E-1,-9.796764243E-1,-2.162108560E0
3.233108346E1,-4.175272676E-1,-1.159606944E0,-2.186065187E0
3.234106446E1,-2.336114315E-1,-1.457868152E0,-2.047632941E0
3.235104446E1,-1.321690008E-2,-1.783900126E0,-1.836605174E0
3.236102446E1,2.035980756E-1,-2.045702775E0,-1.635267413E0
3.237100446E1,4.963941469E-1,-2.304751385E0,-1.510818783E0
3.238098546E1,8.284000383E-1,-2.557859809E0,-1.563684629E0
3.239096546E1,1.084392090E0,-2.600129331E0,-1.765159215E0
3.240094546E1,1.131926956E0,-2.626796728E0,-2.140606009E0
3.241092546E1,1.069715871E0,-2.565777524E0,-2.578967088E0
3.242090646E1,9.908336426E-1,-2.400701271E0,-3.000656002E0
3.243088646E1,8.190529718E-1,-2.144274552E0,-3.307182834E0
3.244086646E1,6.272227100E-1,-1.846702731E0,-3.470932939E0
3.245084746E1,5.036789005E-1,-1.537667443E0,-3.556768311E0
3.246082746E1,4.420264799E-1,-1.267672260E0,-3.488883306E0
3.247080746E1,3.839995889E-1,-9.483768636E-1,-3.188012486E0
3.248078746E1,3.055994636E-1,-6.114649755E-1,-2.849135349E0
3.249076846E1,2.314042173E-1,-2.151903999E-1,-2.558892428E0
3.250074846E1,1.548606560E-1,1.324710095E-1,-2.413748163E0
3.251072846E1,7.852920257E-2,4.208013064E-1,-2.261984265E0
3.252070846E1,1.373013943E-2,6.680274314E-1,-1.877892364E0
3.253068946E1,1.307700545E-1,8.074420094E-1,-1.239809108E0
3.254066946E1,3.327091288E-1,8.159187180E-1,-5.804133368E-1
3.255064946E1,4.967817076E-1,8.223272663E-1,1.373744845E-1
3.256063046E1,7.167976684E-1,9.347815025E-1,6.590110248E-1
3.257061046E1,8.736740059E-1,1.029980605E0,9.240489382E-1
3.258059046E1,9.341736844E-1,1.082248281E0,1.028083768E0
3.259057046E1,8.944205117E-1,1.198238913E0,1.089883575E0
3.260055146E1,5.989422130E-1,1.230175236E0,1.244876305E0
3.261053146E1,3.283239363E-1,1.307627454E0,1.480187559E0
3.262051146E1,3.529766015E-1,1.425498551E0,1.591611516E0
3.263049146E1,5.203634553E-1,1.484251374E0,1.577191697E0
3.264047246E1,7.422317409E-1,1.501005401E0,1.649084383E0
3.265045246E1,8.692277100E-1,1.564479851E0,1.789138647E0
3.266043246E1,8.482666844E-1,1.601012084E0,1.881983660E0
3.267041246E1,7.458144030E-1,1.745375161E0,1.763023812E0
3.268039346E1,3.952498510E-1,1.913983718E0,1.314239486E0
3.269037346E1,-4.533229351E-2,2.108486084E0,8.538531142E-1
3.270035346E1,-5.172207230E-1,2.255319609E0,6.769649005E-1
3.271033346E1,-1.207730333E0,1.931929992E0,1.256476012E0
3.272031446E1,-1.728615141E0,1.317695775E0,2.689884092E0
3.273029446E1,-2.257616103E0,4.450853777E-1,4.794557206E0
3.274027446E1,-2.562569449E0,-2.903060710E-1,6.925392517E0
3.275025546E1,-2.577519318E0,-8.175097454E-1,8.554047314E0
3.276023546E1,-2.563415541E0,-1.229426792E0,8.945716038E0
3.277021546E1,-2.255151502E0,-1.436436937E0,7.565743908E0
3.278019546E1,-1.620878000E0,-1.369288098E0,4.569780296E0
3.279017646E1,-1.130861521E0,-1.242211145E0,1.581143246E0
3.280015646E1,-9.497431386E-1,-1.119966331E0,-8.835423517E-1
3.281013646E1,-1.013419902E0,-1.025801600E0,-2.782050244E0
3.282011646E1,-1.062414599E0,-9.171030307E-1,-4.002802691E0
3.283009746E1,-9.039148550E-1,-8.723285615E-1,-4.636405810E0
3.284007746E1,-5.375602627E-1,-8.964652830E-1,-4.634549904E0
3.285005746E1,-5.592832536E-2,-1.007915552E0,-4.037740974E0
3.286003746E1,3.724220288E-1,-1.185888425E0,-3.165210684E0
3.287001846E1,6.691788212E-1,-1.475595156E0,-2.391930447E0
3.287999846E1,8.559957533E-1,-1.698224968E0,-1.904147531E0
3.288997846E1,1.132131317E0,-1.865462353E0,-1.724730397E0
3.289995946E1,1.379636208E0,-2.006049882E0,-1.742672578E0
3.290994021E1,1.570702165E0,-2.035615743E0,-2.021878295E0
3.291992021E1,1.745666060E0,-1.922139999E0,-2.302963307E0
3.292990021E1,1.752767065E0,-1.827662442E0,-2.399569834E0
3.293988121E1,1.591182330E0,-1.670189323E0,-2.355905167E0
3.294986121E1,1.287345802E0,-1.484723829E0,-2.256439936E0
3.295984121E1,1.035297332E0,-1.249317266E0,-2.164853243E0
3.296982121E1,7.471859405E-1,-9.865691221E-1,-2.104146865E0
3.297980221E1,4.047254833E-1,-7.339764225E-1,-2.132403535E0
3.298978221E1,6.255965263E-2,-4.814521354E-1,-2.241531290E0
3.299976221E1,-1.598437263E-1,-2.366321397E-1,-2.264706144E0
3.300974221E1,-2.137144896E-1,-2.022961199E-2,-2.261035262E0
3.301972321E1,-1.469050806E-1,1.851649475E-1,-2.332491746E0
3.302970321E1,-2.526914444E-2,3.436467111E-1,-2.264236028E0
3.303968321E1,8.381124828E-2,5.415229207E-1,-2.070622439E0
3.304966321E1,8.798122667E-2,6.676111096E-1,-1.747204170E0
3.305964421E1,1.099768074E-1,8.045423752E-1,-1.450881899E0
3.306962421E1,1.256384284E-1,9.198564845E-1,-1.267281082E0
3.307960421E1,9.713310588E-2,1.013483856E0,-1.085656039E0
3.308958421E1,1.976072012E-1,1.202715542E0,-8.006165546E-1
3.309956521E1,1.534734041E-1,1.346229018E0,-2.694233251E-1
3.310954521E1,-1.079389797E-1,1.399467916E0,3.959430385E-1
3.311952521E1,-2.799652702E-1,1.440884330E0,1.147876845E0
3.312950521E1,-3.673690112E-1,1.462397990E0,1.914407641E0
3.313948621E1,-5.172304440E-1,1.384937001E0,2.744716941E0
3.314946621E1,-7.776614092E-1,1.376887139E0,3.645978695E0
3.315944621E1,-9.136930076E-1,1.391889340E0,4.163661348E0
3.316942621E1,-8.396754435E-1,1.414759555E0,4.019698221E0
3.317940721E1,-2.061841529E-1,1.567530343E0,3.186937183E0
3.318938721E1,7.324624322E-1,1.889465758E0,2.156308122E0
3.319936721E1,1.697241759E0,2.492127750E0,1.232147502E0
3.320934721E1,1.842959636E0,3.005762960E0,3.471562099E-1
3.321932821E1,1.342071940E0,3.399113343E0,-1.377370119E-1
3.322930821E1,6.384375966E-1,3.561007542E0,-2.806055403E-1
3.323928821E1,2.370499598E-2,3.228809094E0,-4.877513409E-2
3.324926821E1,-4.028847433E-1,2.496786811E0,8.159426916E-1
3.325924921E1,-8.910044222E-1,1.504088638E0,2.479573193E0
3.326922921E1,-1.068331031E0,6.515289277E-1,4.426734012E0
3.327920921E1,-6.095188759E-1,-2.016236901E-2,5.738467966E0
3.328918921E1,2.662345095E-2,-5.456528091E-1,5.910719338E0
3.329917021E1,5.956812939E-1,-7.815300733E-1,4.869571136E0
3.330915021E1,8.244387690E-1,-8.954537147E-1,3.088898088E0
3.331913021E1,7.367604281E-1,-9.884671283E-1,1.290845945E0
3.332911021E1,4.912095669E-1,-1.154784746E0,2.337716818E-2
3.333909121E1,1.871909895E-1,-1.297225258E0,-8.407296234E-1
3.334907121E1,-5.026412755E-2,-1.413805289E0,-1.461655979E0
3.335905121E1,-2.103700649E-1,-1.552439849E0,-1.802359786E0
3.336903121E1,-2.317416747E-1,-1.710508799E0,-1.946938625E0
3.337901221E1,-1.211619828E-2,-1.983973135E0,-1.800885118E0
3.338899221E1,2.681048145E-1,-2.244250830E0,-1.364433739E0
3.339897221E1,3.440070092E-1,-2.500636618E0,-8.332720846E-1
3.340895321E1,3.477507256E-1,-2.739259735E0,-4.713101399E-1
3.341893321E1,4.137508434E-1,-2.908211523E0,-4.208545160E-1
3.342891321E1,6.151285484E-1,-3.015375198E0,-6.634747893E-1
3.343889321E1,6.749029530E-1,-2.919417711E0,-1.200873084E0
3.344887421E1,6.344356160E-1,-2.771106595E0,-1.850953072E0
3.345885421E1,7.190813716E-1,-2.528370547E0,-2.433279033E0
3.346883421E1,6.758051053E-1,-2.216388263E0,-3.042715024E0
3.347881421E1,5.889105836E-1,-1.863145101E0,-3.617805056E0
3.348879521E1,5.829416363E-1,-1.589108323E0,-4.103033323E0
3.349877521E1,7.049938211E-1,-1.262158336E0,-4.251597040E0
3.350875521E1,6.143976465E-1,-9.269760543E-1,-4.010490026E0
3.351873521E1,3.759272153E-1,-6.884160876E-1,-3.532454419E0
3.352871621E1,2.481886132E-1,-4.313531917E-1,-2.921625620E0
3.353869621E1,2.794349277E-1,-2.269824797E-1,-2.469965048E0
3.354867621E1,4.246088670E-1,-2.375723720E-2,-2.111160015E0
3.355865621E1,6.904826398E-1,1.906344330E-1,-1.740574597E0
3.356863621E1,9.266675406E-1,3.437449443E-1,-1.296603699E0
3.357861721E1,1.078492249E0,5.594440520E-1,-9.160066777E-1
3.358859721E1,1.147306157E0,7.506936121E-1,-5.696012503E-1
3.359857721E1,1.127172074E0,9.386102593E-1,-3.382333589E-1
3.360855721E1,9.344667761E-1,1.154319307E0,-2.759517413E-1
3.361853821E1,7.170550921E-1,1.388210857E0,-2.806733680E-1
3.362851821E1,5.611202294E-1,1.593613018E0,-1.812929213E-1
3.363849821E1,4.850711234E-1,1.798885370E0,9.062774956E-2
3.364847821E1,4.089225416E-1,1.918674354E0,4.632088226E-1
3.365845921E1,4.237674527E-1,1.900662591E0,9.608355260E-1
3.366843921E1,5.933187995E-1,1.916215600E0,1.687113504E0
3.367841921E1,7.015568277E-1,1.927580248E0,2.437407752E0
3.368839921E1,6.205356149E-1,1.979677770E0,3.159834754E0
3.369838021E1,4.555475814E-1,1.966405760E0,3.438449317E0
3.370836021E1,1.578782579E-1,2.205075654E0,3.408583494E0
3.371834021E1,-4.039475843E-1,2.706440483E0,3.219962257E0
3.372832021E1,-1.047509754E0,3.048459329E0,2.978129604E0
3.373830121E1,-1.754053014E0,3.118775021E0,2.890816056E0
3.374828121E1,-2.634822616E0,2.660633980E0,3.076515439E0
3.375826121E1,-3.084598630E0,1.771648455E0,3.666387817E0
3.376824121E1,-2.897256472E0,9.564612240E-1,4.936749212E0
3.377822221E1,-2.507040489E0,1.659831566E-1,6.294227688E0
3.378820221E1,-2.001906545E0,-5.538745791E-1,7.167111735E0
3.379818221E1,-1.537833504E0,-1.016779346E0,7.175387299E0
3.380816221E1,-1.013628282E0,-1.269265627E0,5.908616679E0
3.381814321E1,-5.580861823E-1,-1.329314777E0,3.824108273E0
3.382812321E1,-3.880780949E-1,-1.325943857E0,1.651701597E0
3.383810321E1,-2.262909003E-1,-1.266399322E0,-2.745677054E-1
3.384808321E1,5.791469760E-2,-1.270977691E0,-1.904974328E0
3.385806421E1,3.556360614E-1,-1.257057225E0,-3.006533039E0
3.386804421E1,5.599886470E-1,-1.403923495E0,-3.517610092E0
3.387802421E1,6.919039518E-1,-1.638416138E0,-3.412617488E0
3.388800421E1,8.562966657E-1,-1.921694441E0,-2.867424270E0
3.389798521E1,1.093576384E0,-2.244356080E0,-2.273210335E0
3.390796446E1,1.322727304E0,-2.482619008E0,-1.855060156E0
3.391794446E1,1.589631356E0,-2.643278275E0,-1.680866924E0
3.392792446E1,1.785426250E0,-2.743066272E0,-1.914789464E0
3.393790546E1,1.860060695E0,-2.664066880E0,-2.383684704E0
3.394788546E1,1.883002976E0,-2.566559297E0,-2.959108027E0
3.395786546E1,1.877584654E0,-2.398951199E0,-3.487947752E0
3.396784546E1,1.755669623E0,-2.185610858E0,-3.892758093E0
3.397782646E1,1.698809836E0,-1.905113491E0,-4.029529729E0
3.398780646E1,1.570070812E0,-1.678490031E0,-3.814805353E0
3.399778646E1,1.291441777E0,-1.392596269E0,-3.294341764E0
3.400776646E1,9.421690209E-1,-1.136035064E0,-2.715963843E0
3.401774646E1,4.473003395E-1,-8.639120793E-1,-2.190213786E0
3.402772746E1,-8.985419948E-2,-5.993735182E-1,-1.832517970E0
3.403770746E1,-5.405225718E-1,-4.183665258E-1,-1.640659715E0
3.404768746E1,-7.138860474E-1,-1.896263731E-1,-1.528536431E0
3.405766746E1,-7.296853703E-1,-7.138748646E-2,-1.561274992E0
3.406764846E1,-5.564962148E-1,1.479281241E-1,-1.634744672E0
3.407762846E1,-4.759408789E-1,3.356635076E-1,-1.652765790E0
3.408760846E1,-5.438628668E-1,4.631123435E-1,-1.523631202E0
3.409758846E1,-6.332825451E-1,6.530848718E-1,-1.300466369E0
3.410756946E1,-7.154644302E-1,7.373040730E-1,-1.183409790E0
3.411754946E1,-6.886621092E-1,7.932192421E-1,-1.086857057E0
3.412752946E1,-5.274231276E-1,8.861671668E-1,-1.007350127E0
3.413750946E1,-3.748141247E-1,9.640631890E-1,-9.541457266E-1
3.414749046E1,-3.547325569E-1,1.070078471E0,-8.371382636E-1
3.415747046E1,-6.351822323E-1,1.174041966E0,-5.049333841E-1
3.416745046E1,-9.125238568E-1,1.341871088E0,1.866431236E-2
3.417743046E1,-1.129278460E0,1.461274740E0,5.214757419E-1
3.418741146E1,-1.340930856E0,1.561957946E0,1.220483476E0
3.419739146E1,-1.346072313E0,1.752962508E0,1.913438172E0
3.420737146E1,-1.140744192E0,1.883562409E0,2.306561683E0
3.421735146E1,-2.972760617E-1,2.127207699E0,2.003319232E0
3.422733146E1,5.216634740E-1,2.504632605E0,1.376094257E0
3.423731246E1,9.957179680E-1,2.957638037E0,8.268266988E-1
3.424729246E1,1.172089946E0,3.456212574E0,3.203514040E-1
3.425727246E1,8.837323862E-1,3.705817346E0,-4.611698985E-2
3.426725246E1,4.473156154E-1,3.446281078E0,2.686643565E-1
3.427723346E1,-1.198453086E-1,2.612055312E0,1.554895095E0
3.428721346E1,-4.957584083E-1,1.452332593E0,3.783883522E0
3.429719346E1,-3.429242876E-1,3.568947476E-1,6.136898410E0
3.430717346E1,2.682158019E-1,-4.255603552E-1,7.819595513E0
3.431715446E1,9.840413707E-1,-1.046535827E0,8.366530616E0
3.432713446E1,1.712889931E0,-1.286206765E0,7.669417380E0
3.433711446E1,2.051588290E0,-1.296662171E0,5.993177358E0
3.434709446E1,1.653315721E0,-1.335612813E0,3.895272980E0
3.435707546E1,1.004958761E0,-1.297917568E0,1.963637688E0
3.436705546E1,2.791139521E-1,-1.166126005E0,2.952656794E-1
3.437703546E1,-2.227461354E-1,-1.042728120E0,-1.090402808E0
3.438701546E1,-6.369320116E-1,-9.688538128E-1,-2.174640312E0
3.439699546E1,-9.356778806E-1,-9.327092493E-1,-2.915477858E0
3.440697646E1,-1.064729731E0,-9.735748547E-1,-3.380697538E0
3.441695646E1,-1.082643992E0,-1.171663903E0,-3.450195204E0
3.442693646E1,-9.508875118E-1,-1.369404457E0,-3.095991930E0
3.443691646E1,-6.763895345E-1,-1.690332397E0,-2.536843747E0
3.444689746E1,-3.760718608E-1,-1.957649555E0,-2.025974270E0
3.445687746E1,-1.076081004E-1,-2.121897258E0,-1.739108700E0
3.446685746E1,5.568917423E-2,-2.235936089E0,-1.661009195E0
3.447683746E1,5.608188786E-2,-2.246545277E0,-1.753686393E0
3.448681846E1,4.879293155E-2,-2.120343652E0,-2.002436888E0
3.449679846E1,1.078624908E-1,-1.918346325E0,-2.355776528E0
3.450677846E1,2.214017874E-1,-1.624653547E0,-2.691864544E0
3.451675846E1,2.062837383E-1,-1.340163701E0,-2.881370464E0
3.452673846E1,1.089016141E-1,-1.100772260E0,-2.916855462E0
3.453671946E1,4.406710222E-2,-8.047528750E-1,-2.824014541E0
3.454669946E1,2.029086158E-2,-5.278585625E-1,-2.644424329E0
3.455667946E1,-1.464046320E-1,-3.576040149E-1,-2.382696524E0
3.456665946E1,-1.941503638E-1,-1.217150563E-1,-2.056501998E0
3.457664046E1,-1.404832298E-1,2.307311296E-3,-1.852901364E0
3.458662046E1,1.001655816E-1,1.618345571E-1,-1.790524437E0
3.459660046E1,4.078535975E-1,3.755660766E-1,-1.847686232E0
3.460658046E1,6.490049040E-1,4.757721502E-1,-1.823955308E0
3.461656146E1,8.054160954E-1,5.752040523E-1,-1.569899635E0
3.462654146E1,8.337324066E-1,6.374365532E-1,-1.004793139E0
3.463652146E1,8.108261586E-1,6.361829102E-1,-2.879847264E-1
3.464650146E1,8.485381414E-1,6.477621514E-1,5.357546425E-1
3.465648146E1,8.574194773E-1,6.224594951E-1,1.267504445E0
3.466646246E1,8.590493155E-1,6.157299346E-1,1.862376192E0
3.467644246E1,1.088619992E0,6.870168489E-1,2.322602935E0
3.468642246E1,1.323146842E0,6.985960901E-1,2.554454391E0
3.469640246E1,1.363106714E0,7.604058373E-1,2.697977223E0
